GEOID,COUNTYFP,INTPTLAT,INTPTLONG
48201343000,48201,29.65813,-95.107354                                                                                                                                             
48201343100,48201,29.6588158,-95.0784324                                                                                                                                              
48201343200,48201,29.658331,-95.0491078                                                                                                                                           
48201343301,48201,29.6841022,-95.0651043                                                                                                                                        
48201343302,48201,29.6705855,-95.0618749                                                                                                                                          
48201343600,48201,29.7205385,-95.0617793                                                                                                                                     
48201343700,48201,29.6374126,-95.0618101                                                                                                                                     
48201350100,48201,29.5758958,-95.2356568                                                                                                                                       
48201350200,48201,29.5950909,-95.2324542                                                                                                                                                
48201350300,48201,29.5828802,-95.2248555                                                                                                                                                
48201350400,48201,29.5956619,-95.2091822                                                                                                                                          
48201350500,48201,29.5816669,-95.1957301                                                                                                                                          
48201350601,48201,29.5545735,-95.1718691                                                                                                                                         
48201350602,48201,29.5377084,-95.1773666                                                                                                                                                
48201350700,48201,29.526809,-95.1859998                                                                                                                                          
48201350801,48201,29.5249126,-95.1752215                                                                                                                                         
48201350802,48201,29.5119402,-95.1501899                                                                                                                                       
48201410100,48201,29.7574726,-95.3800221                                                                                                                                         
48201410200,48201,29.7565001,-95.3917909                                                                                                                                         
48201410300,48201,29.7564318,-95.4041075                                                                                                                                         
48201410401,48201,29.7475136,-95.4063925                                                                                                                                                 
48201410402,48201,29.7474979,-95.3987171                                                                                                                                                 
48201410500,48201,29.7491017,-95.3887341                                                                                                                                                
48201410600,48201,29.7463447,-95.3778118                                                                                                                                                
48201410701,48201,29.7417855,-95.3898541                                                                                                                                                
48201410702,48201,29.7364114,-95.389779                                                                                                                                                  
48201410800,48201,29.7385245,-95.4050078                                                                                                                                                
48201410900,48201,29.7328602,-95.3980506                                                                                                                                               
48201411000,48201,29.7377889,-95.4177006                                                                                                                                                
48201411100,48201,29.7503727,-95.4140804                                                                                                                                                
48201411200,48201,29.7556182,-95.4252556                                                                                                                                         
48201411300,48201,29.7489303,-95.4524962                                                                                                                                          
48201411400,48201,29.744645,-95.4330815                                                                                                                                                 
48201411501,48201,29.7354936,-95.4422226                                                                                                                                                 
48201411502,48201,29.7349837,-95.4286217                                                                                                                                                
48201411600,48201,29.735475,-95.453745                                                                                                                                                  
48201411700,48201,29.7245732,-95.4533877                                                                                                                                          
48201411800,48201,29.7271916,-95.4297047                                                                                                                                                
48201411900,48201,29.7278362,-95.3977225                                                                                                                                                
48201412000,48201,29.7215371,-95.4107135                                                                                                                                                
48201412100,48201,29.7172259,-95.4027324                                                                                                                                                 
48201412200,48201,29.7069396,-95.4118215                                                                                                                                         
48201412300,48201,29.7157544,-95.4241774                                                                                                                                                
48201412400,48201,29.7162007,-95.4352675                                                                                                                                                
48201412500,48201,29.7086859,-95.4354835                                                                                                                                                
48201412600,48201,29.7149457,-95.4441139                                                                                                                                              
48201412700,48201,29.7135,-95.453667                                                                                                                                                    
48201412800,48201,29.6981361,-95.4532887                                                                                                                                          
48201412900,48201,29.6838195,-95.4501905                                                                                                                                         
48201413000,48201,29.6974479,-95.4423158                                                                                                                                         
48201413100,48201,29.6983955,-95.4327891                                                                                                                                         
48201413201,48201,29.7004544,-95.4239257                                                                                                                                          
48201413202,48201,29.7013198,-95.4201715                                                                                                                                           
48201413300,48201,29.6878922,-95.4288268                                                                                                                                         
48201420100,48201,29.6734152,-95.4357401                                                                                                                                                
48201420200,48201,29.6681835,-95.4445542                                                                                                                                          
48201420300,48201,29.6705847,-95.454883                                                                                                                                           
48201420400,48201,29.6576963,-95.4559833                                                                                                                                                
48201420500,48201,29.6483998,-95.4696509                                                                                                                                          
48201420600,48201,29.6611026,-95.47013                                                                                                                                                  
48201420700,48201,29.6722815,-95.4691967                                                                                                                                         
48201420800,48201,29.684459,-95.4692251                                                                                                                                          
48201420900,48201,29.6973396,-95.469108                                                                                                                                               
48201421000,48201,29.7131327,-95.4654579                                                                                                                                                
48201421101,48201,29.722324,-95.469979                                                                                                                                                  
48201421102,48201,29.7211704,-95.4805702                                                                                                                                                 
48201421201,48201,29.7226822,-95.4883448                                                                                                                                                 
48201421202,48201,29.7181327,-95.4917609                                                                                                                                                 
48201421300,48201,29.7091212,-95.5012893                                                                                                                                                
48201421401,48201,29.714443,-95.492511                                                                                                                                                    
48201421402,48201,29.7145907,-95.4868557                                                                                                                                                 
48201421403,48201,29.7091209,-95.4888961                                                                                                                                                 
48201421500,48201,29.7128292,-95.4785161                                                                                                                                              
48201421600,48201,29.7016241,-95.4844529                                                                                                                                                
48201421700,48201,29.6869475,-95.4877251                                                                                                                                          
48201421800,48201,29.6838122,-95.4805173                                                                                                                                          
48201421900,48201,29.6713977,-95.4847512                                                                                                                                         
48201422000,48201,29.6620014,-95.4846575                                                                                                                                                
48201422100,48201,29.6482654,-95.4870792                                                                                                                                                
48201422200,48201,29.6401541,-95.5018992                                                                                                                                              
48201422301,48201,29.6496831,-95.504553                                                                                                                                                   
48201422302,48201,29.6490268,-95.4971327                                                                                                                                                 
48201422401,48201,29.6613639,-95.504811                                                                                                                                                   
48201422402,48201,29.6594845,-95.4968241                                                                                                                                                
48201422500,48201,29.6717858,-95.5002871                                                                                                                                         
48201422600,48201,29.6845981,-95.5006737                                                                                                                                         
48201422701,48201,29.6973752,-95.4999729                                                                                                                                                 
48201422702,48201,29.698989,-95.5093677                                                                                                                                                 
48201422800,48201,29.6900285,-95.517789                                                                                                                                                 
48201422900,48201,29.6820045,-95.5298306                                                                                                                                         
48201423000,48201,29.6760958,-95.5215429                                                                                                                                         
48201423100,48201,29.6647245,-95.5494555                                                                                                                                         
48201423201,48201,29.6609302,-95.5426618                                                                                                                                         
48201423202,48201,29.6649415,-95.5332655                                                                                                                                          
48201423301,48201,29.6704175,-95.5186283                                                                                                                                         
48201423302,48201,29.6606194,-95.5182529                                                                                                                                                 
48201423401,48201,29.6497861,-95.5163885                                                                                                                                          
48201423402,48201,29.6485541,-95.5296515                                                                                                                                                
48201423500,48201,29.6509447,-95.5411795                                                                                                                                                 
48201423600,48201,29.6337489,-95.520956                                                                                                                                               
48201430100,48201,29.772477,-95.4721868                                                                                                                                          
48201430200,48201,29.7759618,-95.4847742                                                                                                                                                 
48201430300,48201,29.7726912,-95.4980795                                                                                                                                             
48201430400,48201,29.7565146,-95.5154397                                                                                                                                         
48201430500,48201,29.7796842,-95.5198088                                                                                                                                                
48201430600,48201,29.7647646,-95.5317894                                                                                                                                                
48201430700,48201,29.7771319,-95.5388084                                                                                                                                                 
48201430800,48201,29.7760694,-95.552943                                                                                                                                                 
48201430900,48201,29.7578719,-95.5432087                                                                                                                                         
48201431000,48201,29.7479203,-95.5509531                                                                                                                                         
48201431101,48201,29.7441598,-95.5356583                                                                                                                                                 
48201431102,48201,29.7414558,-95.5283402                                                                                                                                                 
48201431201,48201,29.740833,-95.5164619                                                                                                                                            
48201431202,48201,29.7438491,-95.5055401                                                                                                                                                 
48201431301,48201,29.7438994,-95.4982249                                                                                                                                                 
48201431302,48201,29.7436541,-95.4903777                                                                                                                                                
48201431401,48201,29.744466,-95.4839917                                                                                                                                                  
48201431402,48201,29.7438971,-95.4798223                                                                                                                                                 
48201431501,48201,29.7557651,-95.4812331                                                                                                                                                
48201431502,48201,29.7535577,-95.4926186                                                                                                                                                
48201431600,48201,29.764816,-95.4842774                                                                                                                                           
48201431700,48201,29.7580513,-95.4678532                                                                                                                                         
48201431801,48201,29.743985,-95.4725696                                                                                                                                               
48201431802,48201,29.7475745,-95.4622381                                                                                                                                              
48201431900,48201,29.7341758,-95.4628741                                                                                                                                          
48201432001,48201,29.7346882,-95.4789004                                                                                                                                                
48201432002,48201,29.7346383,-95.4954397                                                                                                                                                 
48201432100,48201,29.7336079,-95.5113714                                                                                                                                                
48201432200,48201,29.7329622,-95.5301033                                                                                                                                                
48201432300,48201,29.7325629,-95.5484351                                                                                                                                                
48201432400,48201,29.7235766,-95.548561                                                                                                                                                   
48201432500,48201,29.7246177,-95.5298924                                                                                                                                                
48201432600,48201,29.7259349,-95.5106411                                                                                                                                                
48201432701,48201,29.7276075,-95.494779                                                                                                                                                 
48201432702,48201,29.7288757,-95.4781685                                                                                                                                                
48201432801,48201,29.7178964,-95.5082117                                                                                                                                                
48201432802,48201,29.7081724,-95.5155106                                                                                                                                                  
48201432901,48201,29.7163167,-95.5279431                                                                                                                                                
48201432902,48201,29.7107157,-95.5306045                                                                                                                                         
48201433001,48201,29.7157633,-95.5485575                                                                                                                                                
48201433002,48201,29.7093048,-95.5420501                                                                                                                                                 
48201433003,48201,29.7083526,-95.5513848                                                                                                                                                 
48201433100,48201,29.697588,-95.5546223                                                                                                                                           
48201433201,48201,29.6983882,-95.5483849                                                                                                                                                
48201433202,48201,29.6968042,-95.5412482                                                                                                                                                
48201433300,48201,29.6983415,-95.5291351                                                                                                                                              
48201433400,48201,29.6846053,-95.5409273                                                                                                                                         
48201433501,48201,29.6810232,-95.5489397                                                                                                                                         
48201433502,48201,29.6802821,-95.5557018                                                                                                                                                  
48201433600,48201,29.6702891,-95.5540007                                                                                                                                                
48201440100,48201,29.6433129,-95.5481537                                                                                                                                          
48201450100,48201,29.7772428,-95.5669287                                                                                                                                                 
48201450200,48201,29.7792596,-95.5795765                                                                                                                                                
48201450300,48201,29.7775522,-95.5982738                                                                                                                                                
48201450400,48201,29.7787726,-95.6114019                                                                                                                                          
48201450500,48201,29.7786592,-95.6346705                                                                                                                                         
48201450600,48201,29.7709259,-95.6163028                                                                                                                                         
48201450700,48201,29.7667791,-95.5828997                                                                                                                                         
48201450801,48201,29.7598221,-95.5680149                                                                                                                                          
48201450802,48201,29.752496,-95.5652202                                                                                                                                           
48201450900,48201,29.7420701,-95.5651151                                                                                                                                              
48201451001,48201,29.7424131,-95.5775827                                                                                                                                                
48201451002,48201,29.740848,-95.5854899                                                                                                                                                  
48201451100,48201,29.7560155,-95.5807553                                                                                                                                         
48201451200,48201,29.7548337,-95.5970018                                                                                                                                          
48201451300,48201,29.7445129,-95.5976069                                                                                                                                                 
48201451401,48201,29.7503672,-95.6123667                                                                                                                                                
48201451402,48201,29.7420012,-95.6121462                                                                                                                                         
48201451403,48201,29.7456666,-95.6215296                                                                                                                                                
48201451500,48201,29.7632464,-95.6191253                                                                                                                                         
48201451601,48201,29.7643611,-95.6336161                                                                                                                                         
48201451602,48201,29.7449472,-95.6348647                                                                                                                                          
48201451700,48201,29.7324585,-95.633194                                                                                                                                           
48201451800,48201,29.7188585,-95.6342779                                                                                                                                          
48201451901,48201,29.7219545,-95.6091863                                                                                                                                                
48201451902,48201,29.7225162,-95.5987045                                                                                                                                                
48201452000,48201,29.7327027,-95.6073208                                                                                                                                          
48201452100,48201,29.7272058,-95.5806152                                                                                                                                          
48201452201,48201,29.7322537,-95.5646417                                                                                                                                                
48201452202,48201,29.7227148,-95.5647321                                                                                                                                                
48201452300,48201,29.7078193,-95.5654888                                                                                                                                          
48201452400,48201,29.7094115,-95.5790748                                                                                                                                              
48201452500,48201,29.7090881,-95.6009357                                                                                                                                                
48201452600,48201,29.7080305,-95.6285011                                                                                                                                                
48201452700,48201,29.6955682,-95.6307057                                                                                                                                          
48201452801,48201,29.6961359,-95.6094894                                                                                                                                                
48201452802,48201,29.6971563,-95.6007323                                                                                                                                              
48201452900,48201,29.6969118,-95.5923358                                                                                                                                              
48201453000,48201,29.696659,-95.580959                                                                                                                                                
48201453100,48201,29.6999533,-95.5668326                                                                                                                                          
48201453200,48201,29.6820227,-95.5644837                                                                                                                                                
48201453300,48201,29.6641983,-95.5651337                                                                                                                                                
48201453401,48201,29.6545106,-95.5763143                                                                                                                                                 
48201453402,48201,29.6657848,-95.5761387                                                                                                                                                
48201453403,48201,29.6697612,-95.5851314                                                                                                                                                 
48201453501,48201,29.6648611,-95.5890099                                                                                                                                          
48201453502,48201,29.671394,-95.5990545                                                                                                                                               
48201453601,48201,29.6800729,-95.5912718                                                                                                                                          
48201453602,48201,29.681689,-95.5787734                                                                                                                                                 
48201453700,48201,29.6829746,-95.6051902                                                                                                                                                
48201453800,48201,29.6712054,-95.6089906                                                                                                                                            
48201453900,48201,29.6833279,-95.6268267                                                                                                                                                
48201454000,48201,29.6946956,-95.6510084                                                                                                                                          
48201454100,48201,29.7046309,-95.6531591                                                                                                                                          
48201454200,48201,29.7051834,-95.6694725                                                                                                                                                
48201454301,48201,29.7218129,-95.6520697                                                                                                                                          
48201454302,48201,29.715347,-95.6704755                                                                                                                                           
48201454400,48201,29.7454505,-95.6690868                                                                                                                                     
48201454501,48201,29.7663564,-95.6995646                                                                                                                                        
48201454502,48201,29.7447248,-95.7173589                                                                                                                                         
48201454600,48201,29.7803324,-95.7357077                                                                                                                                                
48201454700,48201,29.7652693,-95.7249311                                                                                                                                         
48201454800,48201,29.7673458,-95.7415268                                                                                                                                          
48201454900,48201,29.7502211,-95.7384318                                                                                                                                                
48201455000,48201,29.7533336,-95.7603032                                                                                                                                          
48201455101,48201,29.7667702,-95.7596066                                                                                                                                                
48201455102,48201,29.7665298,-95.7713003                                                                                                                                                
48201455200,48201,29.7799807,-95.7644853                                                                                                                                                
48201455300,48201,29.7751464,-95.790629                                                                                                                                          
48201510100,48201,29.7704274,-95.3712073                                                                                                                                          
48201510200,48201,29.7698135,-95.38652                                                                                                                                           
48201510300,48201,29.7841006,-95.3785339                                                                                                                                         
48201510400,48201,29.784318,-95.3924239                                                                                                                                           
48201510500,48201,29.7842247,-95.4037969                                                                                                                                         
48201510600,48201,29.7737259,-95.4111009                                                                                                                                          
48201510700,48201,29.7658113,-95.4032179                                                                                                                                         
48201510800,48201,29.7713829,-95.4386021                                                                                                                                        
48201510900,48201,29.7854847,-95.4248396                                                                                                                                            
48201511001,48201,29.7986694,-95.4435717                                                                                                                                         
48201511002,48201,29.794393,-95.432404                                                                                                                                           
48201511100,48201,29.8081903,-95.427545                                                                                                                                          
48201511200,48201,29.8001865,-95.4150745                                                                                                                                         
48201511301,48201,29.7972613,-95.4054495                                                                                                                                                
48201511302,48201,29.7973995,-95.3935238                                                                                                                                                
48201511400,48201,29.7957877,-95.383124                                                                                                                                                 
48201511500,48201,29.8085411,-95.3966088                                                                                                                                                
48201511600,48201,29.8030113,-95.3770418                                                                                                                                                
48201520100,48201,29.7922757,-95.4604357                                                                                                                                                 
48201520200,48201,29.789358,-95.476561                                                                                                                                                  
48201520300,48201,29.7987086,-95.4764718                                                                                                                                                
48201520400,48201,29.8068975,-95.4769954                                                                                                                                          
48201520500,48201,29.8226311,-95.4808813                                                                                                                                                
48201520601,48201,29.8167961,-95.4926763                                                                                                                                                
48201520602,48201,29.8068874,-95.4929332                                                                                                                                                 
48201520700,48201,29.7993202,-95.4967378                                                                                                                                                 
48201521000,48201,29.7943621,-95.5176361                                                                                                                                                
48201521100,48201,29.8017669,-95.5197006                                                                                                                                                 
